seri;model;titles;year;km;color;prices;date;location
911;Turbo;"2003 Porsche 911 Turbo 3.6 420 Hp 121.000 Km Bayi Çıkışlı
Yetkili Bayi";2003;121.000;Gri;2.825.000 TL;"04 Aralık
2022";"İstanbul
Sarıyer"
Boxster;Boxster;"*YETKİLİ BAYİDEN 2010 PORSCHE BOXSTER 2.7 (PDK - BAYİ )
Yetkili Bayi";2010;43.200;Kırmızı;1.720.000 TL;"04 Aralık
2022";"Balıkesir
Altıeylül"
Panamera;Panamera 4S;BT MOTORS PANAMERA 4S 4.8 V8 400 HP PDK BAYİ AIR CHRONO KARBON;2010;112.000;Kahverengi;2.100.000 TL;"04 Aralık
2022";"İstanbul
Esenyurt"
Panamera;Panamera Diesel;2018 GÖRÜNÜMLÜ PANAMERA DİZEL BAYİİİİİ HATASIZ TRAMERSİZ;2012;175.000;Beyaz;2.649.000 TL;"04 Aralık
2022";"Konya
Karatay"
Boxster;S;Sahibinden Porsche Boxter S 3.2 Otomatik;2000;174.000;Gümüş Gri;1.050.000 TL;"04 Aralık
2022";"İstanbul
Beşiktaş"
Cayman;S;Bayi caymanS;2008;112.000;Siyah;1.250.000 TL;"04 Aralık
2022";"İstanbul
Kadıköy"
;;;;;;;;
Panamera;Panamera 4;Bİ MOTORS 'TAN PORSCHE PANAMERA 4 HATASIZ BOYASIZ TRAMERSİZ;2011;148.000;Beyaz;2.150.000 TL;"04 Aralık
2022";"İstanbul
Bayrampaşa"
Panamera;Panamera Diesel;AUTO BAYRAM'DAN PORSCHE PANEMARA 300 HP TAM ÖTV HATASIZ 2012;2012;185.000;Siyah;3.200.000 TL;"04 Aralık
2022";"Konya
Karatay"
911;Carrera 4S;TARGET MOTORS 2019 PORSCHE 911 CARRERA 4S CHRONO BOSE SOĞUTMA;2019;19.800;Siyah;9.950.000 TL;"04 Aralık
2022";"İstanbul
Beşiktaş"
Boxster;Boxster;PORSCHE 986 MANUAL;1997;275.000;Lacivert;786.000 TL;"04 Aralık
2022";"İstanbul
Kadıköy"
Panamera;Panamera Diesel;VİENNA MOTORS'TAN HATASIZ PORSCHE PANEMERA CRONE AİRMATİC PUSULA;2013;140.000;Beyaz;3.100.000 TL;"04 Aralık
2022";"İzmir
Güzelbahçe"
Panamera;Panamera Diesel;HATASIZ BOYASIZ ORJİNAL;2012;221.000;Beyaz;2.450.000 TL;"03 Aralık
2022";"Şanlıurfa
Karaköprü"
Panamera;Panamera Diesel;PLATİNİUM EDİTİON BOSE ELK BGJ CARBON DIREKSIYON V.BARIŞLI;2012;175.000;Beyaz;3.000.000 TL;"03 Aralık
2022";"İstanbul
Sancaktepe"
911;GT3;TARGET MOTORS PORSCHE 911 GT3 SHARK BLUE KARBON TAVAN SERAMİK;2021;0;Mavi;17.500.000 TL;"03 Aralık
2022";"İstanbul
Beşiktaş"
Taycan;Taycan;LEVENT MOTORS-2021 PORSCHE TAYCAN - HATASIZ -10.766 KM;2021;10.766;Siyah;4.325.000 TL;"03 Aralık
2022";"İstanbul
Beşiktaş"
718;718;BAYİİ ÇIKIŞLI, SERVİS BAKIMLI, HATASIZ PDK 718 SPORT CHRONO;2017;37.500;Kırmızı;3.600.000 TL;"03 Aralık
2022";"Kocaeli
Gebze"
Panamera;Panamera Diesel;TÜRKER OTOMOTİV EN DOLUSU +ISITMA + SOĞUTMA;2013;245.000;Beyaz;2.950.000 TL;"03 Aralık
2022";"Tekirdağ
Çerkezköy"
Panamera;Panamera 4;NR AUTO 2011 PANAMERA 4 3.6 PDK AİRMATİC KANAT PUSULA ISITMA;2011;195.000;Beyaz;2.325.000 TL;"03 Aralık
2022";"İstanbul
Kadıköy"
Taycan;Turbo S;2021 PORSCHE TAYCAN TURBO S BAYİ;2021;6.500;Gümüş Gri;7.450.000 TL;"03 Aralık
2022";"Ankara
Etimesgut"
Taycan;Turbo S;2021 Taycan Turbo S BAYİ;2021;8.600;Mavi;7.400.000 TL;"03 Aralık
2022";"Ankara
Etimesgut"
Cayman;S;SAHİBİNDEN HATASIZ CAYMAN S (Doğuş Çıkışlı 46.000km);2011;46.000;Beyaz;2.070.000 TL;"03 Aralık
2022";"Ankara
Çankaya"
Taycan;4S Performance Plus;- İNANÇ GROUP - 2020 PERFORMANCE PLUS 4S FULL;2020;34.000;Mavi;4.549.000 TL;"03 Aralık
2022";"Mersin
Yenişehir"
Taycan;4S;KORDON GALERİ DEN HATASIZ 2020 TAYCAN 4S;2020;35.000;Beyaz;5.150.000 TL;"03 Aralık
2022";"İzmir
Güzelbahçe"
Panamera;Panamera 4;Türkiyede Tek Sahibinden Porsche;2011;154.000;Lacivert;3.000.000 TL;"03 Aralık
2022";"Sakarya
Erenler"
Taycan;4S Performance Plus;2021 TAYCAN 4S -'O'km - Performance P+21 Jant+Bose+Ch­rona+Soğutm;2021;1.001;Füme;5.069.000 TL;"03 Aralık
2022";"İstanbul
Küçükçekmece"
Panamera;Panamera Diesel;2012 PORSCHE PANAMERA DİESEL PUSULA SOGUTMA AİR;2012;260.000;Beyaz;2.550.000 TL;"03 Aralık
2022";"İstanbul
Esenyurt"
Panamera;Panamera 4;AWCI MOTORS 2021 PORSCHE PANAMERA 4 MASAJLI KOLTUK HEAD-UP VAKUM;2021;7.000;Siyah;8.300.000 TL;"03 Aralık
2022";"İstanbul
Bakırköy"
Panamera;Panamera Diesel;AKEL OTOMOTİV 2013 YENİ KASA 300 HP FULL VERGİ BARIŞLI;2013;235.000;Beyaz;2.950.000 TL;"03 Aralık
2022";"İstanbul
Beylikdüzü"
Panamera;Panamera 4 Platinum Edition;İMPERİAL MOTORS 2013 PANAMERA PLATİNUM EDİTION VERGİ BARIŞLI;2013;175.000;Beyaz;2.250.000 TL;"03 Aralık
2022";"Ankara
Çankaya"
911;Carrera S;2012 911CARRERA S 400HP_K.ISITMA-SOĞU­TMA_BOSE_PDK_S.EGSZ;2012;118.200;Gri;3.950.000 TL;"03 Aralık
2022";"İstanbul
Kadıköy"
Panamera;Panamera Diesel;BEST OTODAN BAYİ ÇIKIŞLI YENİ KASA MAKYAJLI PANAMERA HATASIZ;2013;215.000;Siyah;2.825.000 TL;"03 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera Diesel;2014 ORİJİNALHATASIZ BAYİ YENİ PANAMERA CHRONO+CARBON FULL 300HP;2014;180.000;Siyah;3.500.000 TL;"03 Aralık
2022";"Denizli
Merkezefendi"
911;Carrera S;AC Automotive Porsche Carrera S;2012;22.427;Kırmızı;5.750.000 TL;"03 Aralık
2022";"İstanbul
Sarıyer"
718;Boxster;ÖZÖN'DEN PORSCHE BOXTER PDK BOSE ALCANTRA BOYASIZ 30.000KM BAYİİ;2017;30.000;Siyah;3.275.000 TL;"03 Aralık
2022";"İstanbul
Çekmeköy"
718;Cayman;'X-CLUSIVE' 2017 PORSCHE 718 CAYMAN BAYİ-BOYASIZ;2017;32.000;Mavi;3.250.000 TL;"03 Aralık
2022";"İstanbul
Sarıyer"
718;Boxster;"SS MOTORS 2017 PORSCHE 718 BOXSTER-CHRO­NO-BOSE-20"" JANT";2017;66.228;Beyaz;2.850.000 TL;"03 Aralık
2022";"İstanbul
Şişli"
Panamera;Panamera Diesel;BU KM'DE BU FİYATA YOK!!;2012;159.000;Beyaz;2.199.000 TL;"03 Aralık
2022";"Bursa
Yıldırım"
Panamera;Panamera 4S;ULUS MOTORS 2021 PORSCHE PANAMERA 4S - ARKA AKS - 6.060 KM;2021;6.060;Füme;10.500.000 TL;"03 Aralık
2022";"İstanbul
Beşiktaş"
Boxster;Boxster;TARGET MOTORS PORSCHE BOXSTER 2015 15.000 KM HATASIZ BAYİ;2015;15.000;Beyaz;2.950.000 TL;"03 Aralık
2022";"İstanbul
Beşiktaş"
Panamera;Panamera Diesel;Porsche Panamera Diesel Hatasız Boyasız Tramersiz 2012 Düşük Km;2012;167.000;Siyah;2.750.000 TL;"03 Aralık
2022";"Isparta
Merkez"
718;Cayman;2019 PORSCHE CAYMAN CHRONO+GT DİREKSİYON+ORJİNAL TURBO JANT+BAYİ;2019;21.300;Kırmızı;3.600.000 TL;"03 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera 4;TR'DE TEK ! BOŞ DÜĞME YOK! HATASIZ BOYASIZ EN DOLU VE ÖZEL RENK!;2011;98.000;Mavi;2.950.000 TL;"03 Aralık
2022";"İzmir
Gaziemir"
911;Carrera;AKGÜN-2015 PORSCHE-911 CARRERA-BOSE-SOĞ­UMA-CHRONO-BAYİ;2015;20.700;Beyaz;5.900.000 TL;"03 Aralık
2022";"Ankara
Çankaya"
Taycan;4S Performance Plus;ÇİFTKURTLAR PLAZA'DAN - 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS;2020;8.000;Gri;5.200.000 TL;"03 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera 4 E-Hybrid;ICARUS MOTORS PORSHE PANAMERA 4E HYBRID/ MASAJ/SPORT DESIGN;2021;7.500;Siyah;9.950.000 TL;"02 Aralık
2022";"İstanbul
Avcılar"
Panamera;Panamera Diesel;ARS MOTORS PORSCHE PANAMERA,SOĞUTMA,A İR,NAVİ,BOSE,FULL;2012;240.000;Beyaz;2.375.000 TL;"02 Aralık
2022";"Bursa
Nilüfer"
Cayman;Cayman;TARGET MOTORS 2014 PORSCHE CAYMAN 2.7 PDK BAYİİ;2014;94.000;Siyah;2.150.000 TL;"02 Aralık
2022";"İstanbul
Beşiktaş"
911;Carrera 4S;2021 PORSCHE 911 CARRERA 4S PDK-LIFT-SO ĞUTMA-SPOR EGZOZ-RADAR;2021;25.000;Siyah;11.900.000 TL;"02 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera 4;Yaşarlar Galeri Farkıyla...Porsche Panamera 3.6 TUBİEGZOZ+BAYİ+4;2011;172.000;Kırmızı;2.300.000 TL;"02 Aralık
2022";"Konya
Karatay"
Taycan;4S Performance Plus;Yaşarlar Galeri Farkıyla..TAYCAN SPORT DESİNG 21 JANT İÇ KIRMIZI;2020;19.000;Beyaz;5.450.000 TL;"02 Aralık
2022";"Konya
Karatay"
Taycan;Turbo;SS MOTORS 2020 TAYCAN TURBO-Y.EKRANI-K.NOK­TA-BURMESTER-10.449 KM;2020;10.449;Siyah;5.350.000 TL;"02 Aralık
2022";"İstanbul
Şişli"
Panamera;Panamera Diesel;--ACARLAR MOTORS--PANAMERA 3.0D TİPTRONİC ÖN FACELİFT VRG BRŞ;2012;238.808;Siyah;2.375.000 TL;"02 Aralık
2022";"Konya
Selçuklu"
Taycan;4S Performance Plus;2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS+SPORT CHRONO+ARKA AKS FL;2020;33.000;Siyah;4.890.000 TL;"02 Aralık
2022";"İstanbul
Kadıköy"
Panamera;Panamera Diesel;BAYİİ 2013/7. AY ÇIKIŞLI 69 BİN KM'DE 4 BÖLGE KLİMA+BOSE;2012;69.000;Siyah;3.025.000 TL;"02 Aralık
2022";"İzmir
Kemalpaşa"
Taycan;Turbo S;DASİ MOTORLU ARAÇLAR PORSCHE TAYCAN TURBO-S SERAMİK-AİR BAYİ;2021;11.000;Mavi;7.250.000 TL;"02 Aralık
2022";"Ankara
Yenimahalle"
Taycan;4S Performance Plus;_SÜNGER MOTORS_ 2021 TAYCAN 4S PERF.PLUS BAYİ ARKA AKS SOĞUTMA;2021;6.500;Siyah;5.500.000 TL;"02 Aralık
2022";"İstanbul
Maltepe"
Panamera;Panamera Diesel;ZEUS MOTORS'DAN HATASIZ PANAMERA DİESEL 3.0 V.BARIŞLI 0KM MOTOR;2012;225.000;Siyah;2.500.000 TL;"02 Aralık
2022";"İzmir
Güzelbahçe"
Panamera;Panamera 4S;REDLİNE GARAGE 2011 MODEL PANAMERA 4S CARECTERE BAYİ ÇIKIŞLI;2011;235.000;Beyaz;2.675.000 TL;"02 Aralık
2022";"Antalya
Kepez"
Taycan;4S Performance Plus;2021 HATASIZ BOYASIZ TAM ÖTV GARANTİLİ PERFORMANS PLUS 571 HP;2021;17.000;Siyah;6.495.000 TL;"02 Aralık
2022";"Antalya
Alanya"
Panamera;Panamera Diesel;2013 BAYİ PANAMERA DİESEL PLATİNİUM EDİTİON 3.0 300HP TAM DOLU;2013;188.000;Beyaz;2.780.000 TL;"02 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera 4S Diesel;"SAHİBİNDEN 2017 ""PORSCHE PANAMERA 4S DIESEL"" TEBEŞİR GRİ 422 PS";2017;181.000;Gri;6.375.000 TL;"02 Aralık
2022";"İstanbul
Başakşehir"
Panamera;Panamera Diesel;BAYİ ÇIKIŞLI BAYİ BAKIMLI HATASIZ BOYASIZ PORSCHE PANAMERA;2013;171.000;Kahverengi;2.900.000 TL;"02 Aralık
2022";"İstanbul
Zeytinburnu"
718;Boxster;HANCAR MOTORS -718 BOXSTER-20'J­ANT-ADAPTİF FAR-NAVİGSY­ON-ORJİNAL;2016;47.011;Mavi;3.250.000 TL;"02 Aralık
2022";"İstanbul
Bahçelievler"
Panamera;Panamera 4;Porsche Panamera 4 - !!! Aciklamayi OKUYUN !!!;2010;243.000;Gri;500.000 TL;"02 Aralık
2022";"Antalya
Muratpaşa"
911;Carrera 4 GTS;MARS CAR DAN 2022 CARRERA 4 GTS CABRIO-LFT-CAR­BN-SĞTM-SPREGZ %18;2022;0;Siyah;14.150.000 TL;"02 Aralık
2022";"İstanbul
Kadıköy"
911;Turbo S;GENÇLER PLAZA-2018-911 -TURBOS-BAYİ-9 .800KM-GARANTİ DVM-BURMESTER;2018;9.800;Gri;12.950.000 TL;"02 Aralık
2022";"Ankara
Çankaya"
Panamera;Panamera 4;TAŞER OTOMOTİV'DEN 2011 PORSCHE PANAMERA 4 BAYİİ HATASIZ;2011;117.000;Beyaz;2.650.000 TL;"02 Aralık
2022";"Denizli
Sarayköy"
Panamera;Panamera Diesel;PORSCHE PANEMERA HATASIZ BOYASIZ BAYİ MAKYAJLI ISITMA-SOĞUTMA;2013;186.000;Siyah;3.400.000 TL;"02 Aralık
2022";"Ankara
Çankaya"
Panamera;Panamera 4S;CABİR'DEN 2018 PORSCHE PANAMERA 4S 2.9 44.000KM'DE HATASIZ;2018;44.000;Siyah;8.400.000 TL;"02 Aralık
2022";"İstanbul
Bahçelievler"
Panamera;Panamera Diesel;EROL BAYRAM MOTORSTAN HATASIZ PANAMERA;2012;198.000;Lacivert;2.430.000 TL;"02 Aralık
2022";"Konya
Karatay"
Panamera;Panamera Diesel;VİP OTO'DAN 2012 MODEL PORSCHE PANAMERA DİZEL BAYİ ÇIKIŞLI;2012;258.000;Beyaz;2.045.000 TL;"02 Aralık
2022";"Ankara
Akyurt"
Panamera;Panamera Diesel;2014 ÇIKIŞ BAYİİ MAKYAJLI PANAMERA VAKUM KARBON PUSULA 183 KM D;2013;183.000;Beyaz;2.399.000 TL;"02 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera Diesel;175 KM DE BOSS SES SİSTEMİ 4 BÖLGE ISITMA SOĞUTMA VS VS;2012;175.000;Beyaz;2.550.000 TL;"02 Aralık
2022";"Eskişehir
Odunpazarı"
Panamera;Panamera Diesel;CVK MOTORS 2012 PORSCHE PANAMERA 3.0 DİESEL 220.000 KM'DE;2012;220.000;Siyah;1.850.000 TL;"02 Aralık
2022";"İstanbul
Esenyurt"
Panamera;Panamera 4;BAYİ 2011 PANAMERA 3.6 4_SUNROOF_BOSE_GARAN­TI_59.000KM_HATASIZ;2011;59.000;Beyaz;3.295.000 TL;"02 Aralık
2022";"İstanbul
Kadıköy"
Taycan;Taycan;DOĞUŞ OTO ÇIKIŞLI İLK SAHİBİNDEN 476 HP KAZASIZ BOYASIZ...;2021;10.000;Siyah;4.750.000 TL;"02 Aralık
2022";"İstanbul
Üsküdar"
Cayman;GT4 RS;TARGET MOTORS 2022 PORSCHE CAYMAN GT4 RS WEİSSACH EDİTİON;2022;6.001;Gri;15.250.000 TL;"01 Aralık
2022";"İstanbul
Beşiktaş"
Taycan;4 Cross Turismo;SAHİBİNDEN 2022 BAYİ PORSCHE TAYCAN 4 CROSS TURISMO;2022;3.000;Siyah;5.750.000 TL;"01 Aralık
2022";"İstanbul
Üsküdar"
Taycan;4S Performance Plus;SAHİBİNDEN AZ KM TAM ÖTV Sport Design+Arka Aks+21 Jant+Yan Ekran;2021;1.001;Siyah;5.280.000 TL;"01 Aralık
2022";"İstanbul
Sarıyer"
Boxster;S;HATASIZ BOYASIZ TRAMERSİZ Boxster S - 3,2 lt 285 hp + HARDTOP;2005;135.000;Siyah;1.476.500 TL;"01 Aralık
2022";"İzmir
Gaziemir"
911;GT3 RS;SS MOTORS BAYİ 2018 PORSCHE 911 GT3 RS-SERAMİK-CAR­BON-LIFT-BOSE;2018;10.265;Siyah;20.250.000 TL;"01 Aralık
2022";"İstanbul
Şişli"
Panamera;Panamera 4S;BAYİ ÇIKIŞLI 3.0 4X4 MOTOR 420 HP VAKUM CHRONO SPORT MAKYAJLI;2013;72.000;Siyah;3.475.000 TL;"01 Aralık
2022";"Samsun
Atakum"
Panamera;Panamera Diesel;İLKAY ATAR MNG 2012 Model Porsche Panamera Diesel 185BinKm Bayi;2012;194.000;Beyaz;2.139.000 TL;"01 Aralık
2022";"İzmir
Balçova"
Taycan;Taycan;"""OTOROLL"" 2021 PORSCHE TAYCAN SPORT DESİGN 476 Hp";2021;15.000;Gri;4.750.000 TL;"01 Aralık
2022";"İstanbul
Bakırköy"
Taycan;Taycan;HANCAR 2021 PORSCHE TAYCAN PERFORM.PLUS -DOĞUŞ ÇIKIŞLI-HATASIZ;2021;6.500;Gri;4.980.000 TL;"01 Aralık
2022";"İstanbul
Eyüpsultan"
Taycan;4S Performance Plus;DİLLİCE Motorlu Taşıtlar 2020PORSCHE TAYCAN 4S PERFORMANCE PLUS;2020;11.000;Gri;4.450.000 TL;"01 Aralık
2022";"İstanbul
Kadıköy"
Taycan;4S Performance Plus;2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS - 9000KM HATASIZ;2020;9.000;Beyaz;4.625.000 TL;"01 Aralık
2022";"Denizli
Merkezefendi"
Panamera;Panamera Diesel;KARACAK EXCLUSİVE'DEN BAYİ ÇIKIŞLI HATASIZ BOYASIZ TRAMERSİZ;2015;167.500;Siyah;4.100.000 TL;"01 Aralık
2022";"Afyonkarahisar
Merkez"
Boxster;Boxster;SAHİBİNDEN 2008 BOXSTER CHRONO PAKET ÖZEL İÇ RENK;2008;108.000;Siyah;1.395.000 TL;"01 Aralık
2022";"Balıkesir
Ayvalık"
;;;;;;;;
Taycan;4S Performance Plus;Porsche Taycan 4S Performance Plus 3 Yıl Ekstra Garanti;2020;45.000;Beyaz;4.500.000 TL;"01 Aralık
2022";"İstanbul
Tuzla"
Panamera;Panamera Diesel;HATASIZ BOYASIZ KAYITSIZ PORŞCHE PANAREMA FUUL+FUUL;2013;215.000;Beyaz;3.400.000 TL;"01 Aralık
2022";"Yozgat
Sorgun"
Panamera;Panamera 4;GARAJ'DAN HATASIZ DOĞUŞ ÇIKIŞLI 2018 PANAMERA4 3.0 340 HP;2018;30.000;Siyah;6.675.000 TL;"01 Aralık
2022";"Ankara
Çankaya"
911;Carrera;TARGET MOTORS 2011 PORSCHE CARRERA PDK 64.000 Km BAYİ;2011;64.800;Siyah;3.800.000 TL;"01 Aralık
2022";"İstanbul
Beşiktaş"
718;Cayman;İSTANBUL OTO LUXURY 2018 PORSCHE 718 CAYMAN BAYİİ ÇIKIŞLI;2018;21.000;Füme;3.050.000 TL;"01 Aralık
2022";"İstanbul
Bahçelievler"
911;Carrera 4S;2009 CARRERA 4S PDK-BOSE-SUNROOF -CHORONO-HATASIZ 52.BİN KM DE;2009;52.000;Beyaz;3.475.000 TL;"01 Aralık
2022";"İstanbul
Beykoz"
Panamera;Panamera 4 Sport Turismo;SS MOTORS BAYİ 2018 PANAMERA 4 SPORT TURISMO-PDCC-­AIRMATIC-BOSE;2018;28.185;Füme;6.990.000 TL;"01 Aralık
2022";"İstanbul
Şişli"
Panamera;Panamera Diesel;2012 PORSCHE PANAMERA DİZEL HATASIZ BAYİ;2012;175.000;Beyaz;2.495.000 TL;"01 Aralık
2022";"Van
Edremit"
Taycan;Turbo;ETİLERMOTORS-TAYCAN TURBO-DISTRONI­C-BURMESTER-S­OGUTMA-BOYASIZ;2020;11.000;Siyah;5.590.000 TL;"01 Aralık
2022";"İstanbul
Beşiktaş"
Taycan;Turbo S;Özel Doğuş Çıkışlı HATASIZ Sedefli Siyah Uzatılmış Garantili;2021;10.600;Siyah;6.750.000 TL;"01 Aralık
2022";"Ankara
Yenimahalle"
Taycan;4 Cross Turismo;2022 BAYİ PORSCHE TAYCAN 4 CROSS TURISMO 21'JANT SPOR SES;2022;6.100;Gri;6.850.000 TL;"01 Aralık
2022";"Ankara
Gölbaşı"
911;Targa 4 GTS;MARS CAR DAN 2022 TARGA 4 GTS ROADSTER-LIFT-BUR­MESTER-ISITMA-%18;2022;0;Mavi;14.150.000 TL;"01 Aralık
2022";"İstanbul
Kadıköy"
Panamera;Panamera Diesel;SAHİBİNDEN DÜŞÜK KM TAM DOLU PERDE PUSULA DİKİŞLİ TORPİDO BOSE;2012;164.000;Beyaz;2.400.000 TL;"01 Aralık
2022";"Trabzon
Ortahisar"
Taycan;Turbo S;YENİKÖY MOTORS 2020 PORSCHE TAYCAN TURBO S- KARBON - BOSE - BAYİ;2020;8.000;Siyah;7.050.000 TL;"01 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera 4S;BT MOTORS 2011 PANAMERA 4S CRONO AIRMATIC SOĞUTMA VERGİ BARIŞLI;2011;115.000;Beyaz;2.150.000 TL;"01 Aralık
2022";"İstanbul
Esenyurt"
Taycan;Turbo S;mindusMOTORS DOĞUŞ KARBON SPORT DESİGN SERAMİK FREN BOSE SOĞUTMA;2021;16.500;Kırmızı;8.350.000 TL;"01 Aralık
2022";"İstanbul
Esenyurt"
Panamera;Panamera 4;SAHİBİNDEN TEMİZ DOĞUŞ ÇIKIŞLI;2011;14.900;Beyaz;3.550.000 TL;"01 Aralık
2022";"İstanbul
Beşiktaş"
Panamera;Panamera Diesel;KARDAŞ MOTORS TR'de TEK İÇİ KIRMIZI GIRTLAK DOLU TAKAS OLUR;2014;91.000;Siyah;4.200.000 TL;"01 Aralık
2022";"İstanbul
Pendik"
911;Carrera S;DOĞUŞ-2010-CABRİO CARRERA S -PDK-HARDTO­P-SİYAH/BEJ;2010;85.000;Siyah;3.450.000 TL;"01 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera Diesel;ARS MOTORS PANAMERA,YENİ KASA,BAYİ,HATAS­IZ,CHRONO,VAKUM;2013;210.000;Beyaz;3.475.000 TL;"01 Aralık
2022";"Bursa
Nilüfer"
Panamera;Panamera 4;"""""GARDEN"""" 2019 SİYAH İÇİ BEJ // BAYİ ÇIKIŞLI / HATASIZ";2019;107.000;Siyah;6.725.000 TL;"01 Aralık
2022";"İstanbul
Ataşehir"
911;Carrera 4S;YENİKÖY MOTORS 2016 911 CARRERA 4S CABRIO - BOSE - SOĞUTMA;2016;42.300;Siyah;7.750.000 TL;"30 Kasım
2022";"İstanbul
Sarıyer"
Panamera;Panamera 4 Sport Turismo;BAYİ 2018 PANAMERA HATASIZ BOYASIZ;2018;53.000;Lacivert;6.450.000 TL;"30 Kasım
2022";"İstanbul
Beşiktaş"
911;Carrera 4S;2011 PORSCHE CARRERA 4S PDK BOYASIZ HATASIZ 80.000KM;2011;80.000;Siyah;3.400.000 TL;"30 Kasım
2022";"İstanbul
Beşiktaş"
Taycan;4S Performance Plus;VOX'DAN 2022 PORSCHE TAYCAN 4S PERFORMANCE PLUS DOĞUŞ ÇIKIŞLI;2022;9.000;Gri;6.250.000 TL;"30 Kasım
2022";"İstanbul
Sarıyer"
Taycan;4S Performance Plus;QUATTRO MOTORS PORSCHE TAYCAN 4S PERFORMANCE PLUS 9000 KM;2020;9.000;Siyah;4.950.000 TL;"30 Kasım
2022";"Bursa
Nilüfer"
Taycan;4S Performance Plus;SS MOTORS BAYİ 2020 TAYCAN 4S PERFORMANCE PLUS-Y.EKRANI-CHRONO;2020;12.211;Gri;5.195.000 TL;"30 Kasım
2022";"İstanbul
Şişli"
Taycan;4S Performance Plus;ETİLERMOTORS-TAYCAN 4S PERF.PLUS-DIST­RONIC-MASAJ-S­OĞUTMA-BOYASIZ;2020;6.800;Siyah;4.890.000 TL;"30 Kasım
2022";"İstanbul
Beşiktaş"
Panamera;Panamera Diesel;HRN AUTO PORSCHE PANAMERA CHRONO PUSULA +VAKUM+CARBON DİREKSİYON;2013;167.000;Beyaz;3.750.000 TL;"30 Kasım
2022";"İstanbul
Silivri"
Panamera;Panamera 4S;GARAGE BURSA PORSCHE PANAMERA 4S SPORT DİZAYN+PDK+SPOR EGSOZ;2020;22.500;Beyaz;9.250.000 TL;"30 Kasım
2022";"Bursa
Nilüfer"
Panamera;Panamera Diesel;IRZA MOTORSI 2012 PORSCHE PANAMERA DIESEL BAYİ ÇIKIŞLI !;2012;291.000;Beyaz;2.200.000 TL;"30 Kasım
2022";"Kahramanmaraş
Dulkadiroğlu"
Taycan;Turbo S;METZEL DEN 2020 PORSCHE TAYCAN TURBO S-21 JANT+AKS+BAYİİ ÇIKISLI;2020;19.000;Siyah;5.750.000 TL;"30 Kasım
2022";"İstanbul
Bakırköy"
Panamera;Panamera 4 - 10 Years Edition E-Hybrid;ERCAR MOTORS 2020 PORSCHE PANAMERA E-HYBRİD-BURM­ESTER-CARBON;2020;48.000;Gri;8.500.000 TL;"30 Kasım
2022";"İstanbul
Beşiktaş"
Cayman;Cayman;2010 PORSCHE CAYMAN 2.9 BOSE_ISITMA_CH­RONO_94.359KM;2010;94.359;Kahverengi;1.595.000 TL;"30 Kasım
2022";"İstanbul
Kadıköy"
Panamera;Panamera 4 - 10 Years Edition;EKCAR'DAN 2020 (%18KDV) PANAMERA 4 - 10 YEARS EDITION HATASIZ;2020;48.000;Siyah;6.860.000 TL;"30 Kasım
2022";"İstanbul
Bağcılar"
Taycan;4S Performance Plus;cars of FERRO PORSCHE TAYCAN 4S PERFORMANCE PLUS HEAD-UP 571HP;2020;0;Füme;4.900.000 TL;"30 Kasım
2022";"İstanbul
Beşiktaş"
Taycan;Turbo;BOYASIZ TAYCAN TURBO;2020;8.000;Lacivert;5.600.000 TL;"30 Kasım
2022";"İstanbul
Beylikdüzü"
Taycan;4S Performance Plus;S/P GROUP'TAN 2021 TAYCAN 4S PERFORMANCE PLUS BAYİ+SPORT DESIGN;2021;35.000;Beyaz;4.535.000 TL;"30 Kasım
2022";"Denizli
Pamukkale"
Panamera;Panamera Turbo;PORSCHE PANAMERA TURBO V8 500 HP BAYİİ ÇIKIŞLI;2010;108.000;Siyah;2.800.000 TL;"30 Kasım
2022";"İstanbul
Üsküdar"
Panamera;Panamera 4S;NİĞDELİLER 2012 Porsche Panamera 4S BAYİİ/F1/BOSE/6016;2012;34.314;Siyah;3.200.000 TL;"30 Kasım
2022";"İzmir
Gaziemir"
Panamera;Panamera Diesel;İLKAY ATAR MNG 2013 Model Porsche Panamera Diesel Platinum Edt.;2013;263.000;Beyaz;2.299.000 TL;"30 Kasım
2022";"İzmir
Balçova"
Boxster;Boxster;GALERİ MODA DAN PORSCHE BOXSTER CABRİO HATASIZ BOYASIZ;2014;220.100;Beyaz;2.165.000 TL;"30 Kasım
2022";"Antalya
Kepez"
Panamera;Panamera Diesel;SAHİBİNDEN DOĞUŞ ÇIKIŞLI 86.000 DE 2012 PANEMERA DİESEL;2012;86.000;Gri;3.000.000 TL;"30 Kasım
2022";"İstanbul
Beykoz"
